id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49127943,"Clean, Contemporary Duplex | sleeps 23",319011975,David,,Dorchester,42.31515,-71.05501,Entire home/apt,758,1,31,2022-12-04,1.86,4,296,24,Exempt: This listing is a unit used for furnished institutional or business stays
49128400,Renovated Farmhouse-Style Retreat | near T,279124542,Angela,,Jamaica Plain,42.30877,-71.10155,Entire home/apt,408,1,66,2022-12-02,3.47,5,342,41,Exempt: This listing is a unit used for furnished institutional or business stays
49176957,(D6) Simple Little Back Bay Studio,331225367,Stone,,Back Bay,42.35187,-71.07785,Entire home/apt,144,2,73,2022-11-19,3.68,61,80,44,Exempt: This listing is a unit that has contracts with hospitals
49188782,"Fenway 2BR w/ Gym, steps from Fenway Park",107434423,Blueground,,Fenway,42.34651,-71.10321,Entire home/apt,297,32,0,,,328,201,0,
49188871,"Fenway 2BR w/ Gym, steps from Fenway Park",107434423,Blueground,,Fenway,42.34651,-71.10321,Entire home/apt,295,32,0,,,328,220,0,
49188886,"Fenway 2BR w/ Gym, steps from Fenway Park",107434423,Blueground,,Fenway,42.34651,-71.10321,Entire home/apt,302,32,0,,,328,193,0,
49188948,"Fenway 1BR w/ Gym, steps from Fenway Park",107434423,Blueground,,Fenway,42.3465132,-71.1032136,Entire home/apt,215,32,0,,,328,324,0,
49192216,Spacious Private Room in Boston Townhouse,103220645,Zachariah,,Jamaica Plain,42.29711,-71.11475,Private room,42,29,6,2022-11-24,0.34,2,76,2,
49194329,"(MGH1) 1 Bedroom on 1st floor, Near hospitals & T",331225367,Stone,,Beacon Hill,42.35878,-71.06551,Entire home/apt,162,1,67,2022-12-07,3.44,61,91,45,Exempt: This listing is a unit that has contracts with hospitals
49201633,"Fenway 1BR w/ Gym, steps from Fenway Park",107434423,Blueground,,Fenway,42.3465132,-71.1032136,Entire home/apt,247,32,1,2022-06-16,0.16,328,186,1,
49227111,Pvt. Bedroom + Bath | Co-Live by Thatch™ | JFK #4,814298,Thatch,,Dorchester,42.32077,-71.05558,Private room,70,30,0,,,70,259,0,
49257300,Perfect Studio For One,285344759,Bv,,Bay Village,42.34957,-71.06841,Private room,131,3,23,2022-11-06,1.17,36,66,14,STR-415225
49258187,"Long Stays For One, Desk, Wifi, Central Location",285344759,Bv,,Bay Village,42.34935,-71.06978,Shared room,67,1,20,2022-11-08,2.91,36,280,20,STR-415225
49258627,Perfect Studio For An Affordable Stay,285344759,Bv,,South End,42.34775,-71.06934,Private room,115,3,4,2022-03-06,0.28,36,0,3,STR-415225
49306861,2BR North End Apartment,20857768,Compass,,North End,42.36718,-71.0517,Entire home/apt,135,9,5,2022-09-11,0.36,9,20,4,STR-441233
49313516,♜Luxe Penthouse♜Private Deck♜Laundry♜Ace Loc♜Dogs♜,306990060,Sky,,Beacon Hill,42.36049,-71.06857,Entire home/apt,199,32,0,,,1,365,0,
49318644,Pvt. Bedroom | Co-Live by Thatch™  | 31 #1A,814298,Thatch,,Roxbury,42.32827,-71.0939,Private room,58,30,2,2022-06-10,0.18,70,79,2,
49319706,Cozy South End Condo Rm (Amazing & 3 min to BMC),43805351,Shivam,,South End,42.337341,-71.07003,Private room,64,1,20,2022-11-13,1.12,1,177,19,STR-454711
49362534,Cozy Cabin room in a quiet Boston area,357698265,Natalie,,Brighton,42.34313,-71.15594,Private room,90,3,36,2022-12-08,1.89,8,61,23,STR-413441
49364349,Azurite colors room in a quiet Boston area,357698265,Natalie,,Brighton,42.34488,-71.15442,Private room,80,4,30,2022-11-27,1.55,8,72,22,STR-413441
49364638,"(F21) Fenway! Brand New, Clean + Comfortable!",331225367,Stone,,Fenway,42.34246,-71.10145,Entire home/apt,155,2,98,2022-11-28,4.89,61,77,67,Exempt: This listing is a unit that has contracts with hospitals
49378244,Private Modern Condo,4383223,Thea,,Dorchester,42.28477,-71.05202,Private room,109,1,16,2022-11-06,1.95,1,365,16,STR-123456
49380252,Entire Apartment - 1BR - Near Downtown Boston,5208833,Lisa,,Dorchester,42.32678,-71.05975,Entire home/apt,125,7,0,,,1,0,0,STR-450291
49424441,Beautiful Huge Studio | Downtown | Near Train,212359760,Evonify,,Downtown,42.35283,-71.06377,Entire home/apt,418,29,36,2022-07-31,1.8,64,297,1,Exempt: This listing is a unit that has contracts with hospitals
49425157,Victorian in Boston,305003055,Liz,,East Boston,42.3792,-71.03856,Entire home/apt,175,3,35,2022-09-01,1.98,1,0,25,STR-448058
49446125,Ideal location for business or fun!,10393465,Gary,,South Boston,42.33739,-71.05404,Private room,99,2,55,2022-11-14,2.92,2,256,35,STR-445533
49458996,1 Bedroom Across From Fenway Park,22541573,Ken,,Fenway,42.34516,-71.09652,Entire home/apt,149,30,0,,,42,359,0,
49459007,"Spacious One Bedroom, Walking Distance from Fenway",22541573,Ken,,Fenway,42.34486,-71.09622,Entire home/apt,159,30,0,,,42,344,0,
49463334,Houseboat Capricornus:  Amazing On Water,105620455,SleepAfloat,,North End,42.362797,-71.049721,Entire home/apt,404,2,17,2022-08-14,0.86,4,260,4,STR-446888
49475364,"Boho Boston sunny & bright, North End Queen",43384196,Superhost,,Downtown,42.36315,-71.05783,Entire home/apt,800,2,0,,,2,89,0,Exempt: This listing is a unit that has contracts with hospitals
49484066,private room in a 1 family home.,3765817,Frank,,Brighton,42.35308,-71.16926,Private room,128,1,112,2022-11-20,5.62,1,361,72,STR-446453
49485216,Casa Chic - Luxurious Urban Oasis,106312822,KmajaStays,,Brighton,42.35197,-71.17233,Entire home/apt,638,29,20,2022-11-21,1.06,1,221,8,Exempt: This listing is a unit that has contracts with hospitals
49487023,"Near MGH, Suffolk U, MBTA | PROMO Free Week Per 12",112416582,Marlen,,North End,42.36534,-71.05614,Entire home/apt,239,91,2,2022-12-17,0.28,1,164,2,
49499728,M/V Patriot: Amazing Houseboat Water Front Views!!,105620455,SleepAfloat,,Downtown,42.36205,-71.04973,Entire home/apt,459,2,12,2022-10-15,0.61,4,234,10,STR-446888
49499760,New York style bedboom in a quietBoston area,357698265,Natalie,,Brighton,42.34368,-71.1546,Private room,95,5,14,2022-11-19,0.83,8,83,11,STR-413441
49502344,Modern 2 b2b near BU/BC: Parking & Amenities(08),150150201,Nova,,Brighton,42.34846,-71.14121,Entire home/apt,115,30,2,2022-05-15,0.12,1,0,1,
49512414,Bay Village Charm | 99 WalkScore | Short/Long Stay,275849638,Steven,,Downtown,42.34979,-71.06544,Entire home/apt,170,1,54,2022-12-04,2.78,40,295,41,STR-461739
49513112,Modern 1BRs steps from Boston Common + South End,275849638,Steven,,Downtown,42.35166,-71.06676,Entire home/apt,179,5,106,2022-12-01,5.38,40,314,70,STR-461741
49513299,Cozy 1br | Walk anywhere! | Fast Wifi + Smart lock,275849638,Steven,,Downtown,42.35134,-71.06676,Entire home/apt,139,5,120,2022-11-30,6.15,40,305,75,STR-447885
49516205,"Comfy 1br, Minutes to Boston Common, 99 Walk score",275849638,Steven,,Downtown,42.35097,-71.06539,Entire home/apt,188,5,101,2022-12-05,5.82,40,321,70,STR-461742
49517949,"M/V Patriot: Three story, family friendly",105620455,SleepAfloat,,North End,42.36338,-71.04984,Entire home/apt,459,2,2,2022-05-01,0.11,4,238,1,STR-446888
49538938,Smart Voice Control Garden Apartment at Urban Farm,156575751,Wesley,,Mattapan,42.27022,-71.09605,Entire home/apt,119,3,10,2022-11-13,0.72,2,279,4,STR-436574
49541030,Simple 1BR steps to Boston Common and South End!,275849638,Steven,,Bay Village,42.34997,-71.0672,Entire home/apt,139,1,88,2022-12-02,4.68,40,305,46,STR-461743
49563625,"1st floor, free parking off street, 3 min to train",399827239,Glenn And James,,Dorchester,42.313251,-71.054817,Entire home/apt,216,4,68,2022-11-14,4.38,1,62,50,STR-458124
49567118,Gorgeous 1BR | Downtown | 3D TOUR,212359760,Evonify,,Downtown,42.35136,-71.06308,Entire home/apt,458,29,22,2022-08-19,1.12,64,306,1,Exempt: This listing is a unit that has contracts with hospitals
49571907,"European, rustic 3 bed/2bath-5 miles to Copley Sq",29483150,Irida,,West Roxbury,42.2883,-71.15351,Entire home/apt,220,1,51,2022-12-04,2.65,1,238,24,STR-385960
49584172,"Large Private room, Private  Bath in Smart Home",156575751,Wesley,,Mattapan,42.26893,-71.09465,Private room,75,2,51,2022-12-18,3.04,2,138,40,STR-436574
49610522,Stylish One Bedroom in Fenway-Kenmore Neighborhood,22541573,Ken,,Fenway,42.34566,-71.09745,Entire home/apt,170,30,0,,,42,345,0,
49610778,"Distinctive One Bedroom in Downtown Boston, Walk t",22541573,Ken,,Chinatown,42.35143,-71.06029,Entire home/apt,170,30,0,,,42,345,0,
49638279,Fort Hill Inn Uber Cool!  **Modern City Triplex**,8229,Terry,,Roxbury,42.32829,-71.09404,Entire home/apt,575,3,7,2022-09-28,0.44,10,3,4,STR-446660
49639865,Oversized  Furnished Brwnstone Studio in Back Bay,31340713,Kama,,Back Bay,42.35155,-71.0839,Entire home/apt,100,29,0,,,21,30,0,
49641165,Brownstone Oversized Furnished Studio in Back Bay,266312920,STARS Of,,Back Bay,42.35149,-71.08225,Entire home/apt,100,29,0,,,23,30,0,
49714366,*Fort Hill Inn  *Sunny* Updated Historic Beauty!,8229,Terry,,Roxbury,42.3234,-71.09018,Entire home/apt,336,3,36,2022-11-25,2.01,10,1,24,str-446652
49715280,"Fort Hill Inn, Excellent  Mid Modern nice details!",8229,Terry,,Roxbury,42.32856,-71.09569,Entire home/apt,179,3,23,2022-10-12,1.19,10,8,13,STR-446651
49716208,Fort Hill Inn Private Guest room/ private Bath #3,8229,Terry,,Roxbury,42.3297,-71.09593,Entire home/apt,149,3,19,2022-11-21,1.03,10,6,11,STR-446543
49730420,"Fort Hill Inn  1 Bedroom Duplex,  *Sunny Condo*",8229,Terry,,Roxbury,42.33046,-71.09397,Entire home/apt,179,3,33,2022-11-28,1.72,10,1,20,STR-491702
49749352,"Private Room - garage parking, private roof deck",112994787,Yisheng,,South Boston,42.33620071411133,-71.05067443847656,Private room,195,1,145,2022-11-20,8.06,1,183,98,STR-448147
49752414,Palatial Two Bedroom in Heart of Fenway-Kenmore,22541573,Ken,,Fenway,42.34395,-71.0983,Entire home/apt,250,30,0,,,42,345,0,
49800523,"Back Bay One Bedroom with Rooftop Access, Other Am",22541573,Ken,,Fenway,42.34581,-71.08795,Entire home/apt,150,30,0,,,42,345,0,
49812643,Stylish Beacon Hill 1 bedroom near MG,4061992,B. H.,,Beacon Hill,42.35827,-71.06892,Entire home/apt,159,29,2,2022-08-03,0.21,6,359,2,
49812726,Modern amenities and timeless charm-large 1 br apt,4061992,B. H.,,Beacon Hill,42.35755,-71.07097,Entire home/apt,210,29,2,2022-10-19,0.48,6,90,2,
49832361,Great Stay Awaits In Historic BOSTON! 5-B1,244600805,Bay Village,,Bay Village,42.34903,-71.07102,Entire home/apt,824,2,27,2022-11-21,1.49,21,0,7,STR-415225
49905457,Pvt. Bedroom & Bath | Co-Live by Thatch™ | 31 #1D,814298,Thatch,,Roxbury,42.32887,-71.09377,Private room,69,60,1,2022-06-04,0.15,70,251,1,
49916971,"Studio, steps from Northeastern, Restaurants",107434423,Blueground,,Roxbury,42.33999,-71.08143,Entire home/apt,144,32,0,,,328,226,0,
49916983,"Brighton 2BR w W/D, by Restaurants & Shops",107434423,Blueground,,Brighton,42.34006,-71.15734,Entire home/apt,110,32,1,2022-08-31,0.27,328,365,1,
49917068,"Back Bay Studio, w/ Gym, nr Newbury St.",107434423,Blueground,,Back Bay,42.34863,-71.07409,Entire home/apt,211,32,0,,,328,170,0,
49918081,"Brighton 2BR w W/D, by Restaurants & Shops",107434423,Blueground,,Brighton,42.3498262,-71.149396,Entire home/apt,157,32,0,,,328,335,0,
49941156,All included. Comfy quiet room.,67103816,Firlian,,Roxbury,42.31649,-71.09199,Private room,35,30,4,2022-10-01,0.24,7,179,3,
49945328,"Rogers Pk Ave, Queen Bed/private bath, Park free.",112008372,Bernadette,,Brighton,42.34629,-71.1602,Private room,156,2,5,2022-11-13,1.85,2,157,5,STR-492272
49959608,"Swanky Modrn Top flr Unit w Cntrl air, mins 2 city",386040727,Evans,,Dorchester,42.30807,-71.06147,Entire home/apt,136,1,28,2022-12-05,7.43,2,80,28,str-486156
49996009,Renovated Listing (2 Rooms)!!,15583990,Natalia,,Dorchester,42.29065,-71.06361,Private room,179,1,20,2022-10-25,1.06,11,319,13,STR-453623
49998870,Renovated apartment just minutes from the T!,15583990,Natalia,,Dorchester,42.29107,-71.06189,Entire home/apt,449,1,30,2022-10-23,1.65,11,305,19,STR-453623
50007180,Newly Renovated Double Room!,15583990,Natalia,,Dorchester,42.29049,-71.06138,Private room,119,1,22,2022-11-20,1.19,11,342,16,STR-453623
50009640,Cozy Room on Top Floor!,15583990,Natalia,,Dorchester,42.29037,-71.06367,Private room,99,1,6,2022-09-27,0.43,11,311,5,STR-453623
50009772,Spacious & newly renovated private room!,15583990,Natalia,,Dorchester,42.28918,-71.06166,Private room,89,1,13,2022-10-04,0.81,11,255,7,STR-453623
50009924,Comfy renovated room in spacious apartment!,15583990,Natalia,,Dorchester,42.29063,-71.06357,Private room,99,1,21,2022-10-30,1.29,11,308,13,STR-453623
50017083,Back Bay 2BR/2B steps from Prudential Center,107434423,Blueground,,Back Bay,42.34449,-71.08237,Entire home/apt,275,32,0,,,328,163,0,
50017182,Back Bay 2BR/2B steps from Prudential Center,107434423,Blueground,,Back Bay,42.34449,-71.08237,Entire home/apt,269,32,0,,,328,0,0,
50031855,Perfectly Renovated Home w/ Private Outdoor Oasis,9056166,Andrea,,South Boston,42.33483,-71.04502,Entire home/apt,499,2,35,2022-11-28,2.38,3,242,26,STR-446383
50032574,Cozy 2-Bedroom in Heart of Southie,9056166,Andrea,,South Boston,42.33701,-71.04517,Entire home/apt,193,2,32,2022-11-15,2.16,3,240,21,STR-446383
50042062,Back Bay 2BR/2B steps from Prudential Center,107434423,Blueground,,Back Bay,42.34449,-71.08237,Entire home/apt,261,32,1,2022-10-06,0.39,328,231,1,
50051655,4-Bedroom/3 Bath Home with gorgeous deck,9056166,Andrea,,South Boston,42.33655,-71.04533,Entire home/apt,1149,2,25,2022-11-06,1.87,3,248,23,STR-446383
50078989,"Boston 2BR w/ W/D, steps from Carson & M St. Beach",107434423,Blueground,,South Boston,42.33095,-71.04379,Entire home/apt,216,32,0,,,328,319,0,
50079025,"Boston 1BR w/ W/D, steps from Carson & M St. Beach",107434423,Blueground,,South Boston,42.33095,-71.04379,Entire home/apt,170,32,1,2022-07-31,0.21,328,341,1,
50080921,"Boston 2BR w/ W/D, steps from Carson & M St. Beach",107434423,Blueground,,South Boston,42.33095,-71.04379,Entire home/apt,211,32,0,,,328,247,0,
50084140,Luxury Studio |Full Kitchen | Laundry | Gym/Pool,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,116,1,2,2021-08-29,0.12,38,364,0,Exempt: This listing is a hotel or motel
50084542,Studio | full Kitchen | Indoor Pool | Laundry,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,134,1,1,2021-12-19,0.08,38,364,0,Exempt: This listing is a hotel or motel
50084994,Spacious Studio | Full Kitchen | Pool |Laundry,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,128,1,1,2022-04-14,0.12,38,364,1,Exempt: This listing is a hotel or motel
50085332,Studio | Indoor Pool | full Kitchen | Laundry,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,127,1,21,2022-12-04,1.21,38,364,14,Exempt: This listing is a hotel or motel
50123443,"Boston 1BR w/ W/D, steps from Carson & M St. Beach",107434423,Blueground,,South Boston,42.33095,-71.04379,Entire home/apt,92,32,0,,,328,365,0,
50123512,"Boston 1BR w/ W/D, steps from Carson & M St. Beach",107434423,Blueground,,South Boston,42.33095,-71.04379,Entire home/apt,98,32,0,,,328,365,0,
50171555,Lavish 3br In Downtown | Keyless Entry,365116307,Brian + Heather,,Downtown,42.35553,-71.06197,Entire home/apt,360,30,119,2022-11-30,6.49,25,340,74,STR-461749
50173631,Financial District Charm | Walk anywhere!,275849638,Steven,,Downtown,42.35874,-71.0532,Entire home/apt,145,1,94,2022-11-07,5.37,40,310,54,STR-461939
50174682,1br in Heart of Theater District | Walk Anywhere!,275849638,Steven,,Downtown,42.35141,-71.06564,Entire home/apt,155,30,105,2022-12-05,5.89,40,338,67,STR-451332
50187850,Stay in the Heart of Boston's hippest neighborhood,1320067,Megan,,Jamaica Plain,42.31602,-71.11376,Private room,191,1,46,2022-11-13,3.1,2,78,37,STR-453514
50193759,Serene 2br | Heart of North End | Walk Anywhere!,275849638,Steven,,North End,42.36484,-71.05333,Entire home/apt,436,2,132,2022-12-01,7.1,40,344,87,STR-437465
50194533,Simple Studio Downtown Boston | Pet Friendly,382451810,Albert,,Downtown,42.35397,-71.05949,Entire home/apt,181,1,112,2022-11-23,6.27,47,317,72,STR-466815
50194793,Spacious Studio | Full Kitchen+ Laundry by GLS,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,124,1,4,2022-11-28,0.93,38,359,4,Exempt: This listing is a unit that has contracts with hospitals
50197218,CITY APARTMENT NEAR AIRPORT,49457294,Jorge,,East Boston,42.37533,-71.03139,Entire home/apt,141,2,91,2022-12-08,4.9,1,62,51,STR-447995
50205719,Magnificent Studio | Full kitchen | Laundry | Gym,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,124,1,0,,,38,360,0,Exempt: This listing is a unit that has contracts with hospitals
50206794,Spacious Studio Apt | Full Kitchen | Gym | Laundry,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,124,1,2,2022-09-14,0.44,38,360,2,Exempt: This listing is a unit that has contracts with hospitals
50207629,Luxury Studio Apt | Full Kitchen | Laundry | Gym,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,134,1,0,,,38,361,0,Exempt: This listing is a unit that has contracts with hospitals
50209175,Amazing Studio APT | full Kitchen | Pool | Laundry,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,124,1,0,,,38,360,0,Exempt: This listing is a unit that has contracts with hospitals
50210809,Spacious 1BR APT | Full Kitchen | Laundry | Gym,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,154,1,6,2022-11-27,0.57,38,360,6,Exempt: This listing is a unit that has contracts with hospitals
50211422,Luxury 1BR APT | Full Kitchen | Laundry | Gym,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,154,1,1,2022-10-03,0.37,38,360,1,Exempt: This listing is a unit that has contracts with hospitals
50245981,"1P Lil Italy, Freedom Trail, TD Garden, North End",37907846,S,,North End,42.36729,-71.05723,Entire home/apt,185,1,20,2022-12-04,5.56,9,232,20,Exempt: This listing is a unit used for furnished institutional or business stays
50247613,Stylish 1BR + Train | Downtown | 3D TOUR,212359760,Evonify,,Downtown,42.35154,-71.06516,Entire home/apt,124,1,39,2022-11-21,2.1,64,308,23,Exempt: This listing is a unit used for furnished institutional or business stays
50262105,Beautiful Studio | Downtown | Near The T,212359760,Evonify,,Downtown,42.35312,-71.06342,Entire home/apt,398,29,24,2021-11-18,1.29,64,325,0,Exempt: This listing is a unit used for furnished institutional or business stays
50262708,(D9) 2 Bed Studio w/loft in beloved Back Bay!,331225367,Stone,,Back Bay,42.35351,-71.07822,Entire home/apt,115,2,92,2022-11-27,5.08,61,85,65,Exempt: This listing is a unit that has contracts with hospitals
50264962,Spacious 1BR APT | Full Kitchen | Laundry | Gym,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,163,1,2,2022-07-10,0.31,38,363,2,Exempt: This listing is a unit that has contracts with hospitals
50282574,Spacious 1BR APT | Full Kitchen | Laundry | Gym,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,163,1,2,2022-10-08,0.77,38,363,2,Exempt: This listing is a unit that has contracts with hospitals
50283962,Amazing 2BR APT | full Kitchen | Gym| Laundry,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,283,1,0,,,38,359,0,Exempt: This listing is a unit that has contracts with hospitals
50325521,COMO,4436209,Rene,,Hyde Park,42.24235,-71.14183,Entire home/apt,170,2,43,2022-11-26,2.35,1,165,25,STR-453517
50338863,Cozy Boston Studio - Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.33422,-71.10495,Entire home/apt,95,2,74,2022-12-07,4.2,11,55,49,STR-393868
50341639,(T6) Boho South End Studio,331225367,Stone,,South End,42.34284,-71.07542,Entire home/apt,134,1,76,2022-11-14,4.13,61,246,60,STR-414387
50359377,Cute Boston Studio - Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.33207,-71.10713,Entire home/apt,91,2,53,2022-11-13,2.96,11,22,33,STR-393868
50359591,Spacious Boston Studio - Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.33248,-71.10711,Entire home/apt,84,2,37,2022-11-21,2.06,11,81,23,STR-393868
50365625,"2✨4,Renovated 2 bedroom only 8 min from the city",2134782,Shlomi,,Allston,42.35659,-71.13767,Entire home/apt,130,2,33,2022-11-26,1.91,3,59,21,STR-443517
50386523,Back Bay 2BR/2B steps from Prudential Center,107434423,Blueground,,Back Bay,42.34449,-71.08237,Entire home/apt,269,32,0,,,328,0,0,
50386543,Back Bay 2BR/2B steps from Prudential Center,107434423,Blueground,,Back Bay,42.34449,-71.08237,Entire home/apt,345,32,0,,,328,0,0,
50393798,City place with roof top deck/parking/downtown,7427795,Ella,,East Boston,42.38042,-71.03111,Entire home/apt,100,2,76,2022-11-20,4.15,7,83,56,STR-445655
50397482,Close to everything - parking/downtown/airport,7427795,Ella,,East Boston,42.37998,-71.03004,Entire home/apt,100,2,63,2022-10-31,3.53,7,5,45,STR-445655
50398371,"Lightfilled, loft like condo",162722,Lacey,,Roxbury,42.32589,-71.07884,Entire home/apt,115,30,3,2022-07-24,0.27,1,87,3,
50416070,Sunny Boston Studio - Fenway/Longwood,406353986,Cassandra And Michael,,Mission Hill,42.33208,-71.10628,Entire home/apt,109,2,57,2022-12-04,3.18,11,75,36,STR-393868
50416639,Stylish Boston Studio - Fenway/Longwood,406353986,Cassandra And Michael,,Mission Hill,42.33194,-71.10633,Entire home/apt,74,2,66,2022-11-20,3.68,11,45,42,STR-393875
50444434,Spacious 3BD/2BTH in Modern Boston City Apartment,2356643,MyBostonTrip,,East Boston,42.36976,-71.03306,Entire home/apt,150,91,0,,,57,354,0,
50461294,Charming private room - West Roxbury. MA,23490243,Helen,,West Roxbury,42.27224,-71.16268,Private room,71,2,93,2022-12-18,5.09,1,107,61,STR-453956
50463949,Lovely 2 Bedroom Condo in Boston,15782998,Christian,,Mission Hill,42.33062,-71.11341,Entire home/apt,236,3,31,2022-09-01,1.71,1,356,14,STR-447996
50467770,Luxury Listing *free parking* #3,98987494,Jennifer,,Brighton,42.35204,-71.14908,Private room,75,1,8,2021-08-01,0.45,2,0,0,STR-443965
50562977,Brighton 1BR steps from Cleveland Circle,107434423,Blueground,,Brighton,42.33943,-71.15503,Entire home/apt,146,32,0,,,328,331,0,
50563099,"Beauty in Back Bay, 1BR w/ Gym, nr the Common",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,228,32,0,,,328,274,0,
50563127,"Beauty in Back Bay, 1BR w/ Gym, nr the Common",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,239,32,0,,,328,244,0,
50573372,"(A) Cozy comfortable room near Harvard, MIT & BU",37035419,Wendy,,Allston,42.35705,-71.12969,Private room,70,91,0,,,8,311,0,
50608358,"Back Bay Studio, Steps from Newbury St. w/ patio",107434423,Blueground,,Back Bay,42.3505139,-71.089844,Entire home/apt,146,32,0,,,328,322,0,
50608389,Brighton 1BR steps from Boston College,107434423,Blueground,,Brighton,42.33943,-71.15503,Entire home/apt,154,32,1,2022-06-12,0.16,328,236,1,
50608396,N. End 2BR w/ balcony & rooftop on Hanover,107434423,Blueground,,North End,42.363026,-71.0549705,Entire home/apt,249,32,0,,,328,186,0,
50661496,"Entire 3 story Brownstone building, Walk to Fenway",409350031,Tadeusz,,Fenway,42.345726,-71.105835,Entire home/apt,971,2,49,2022-12-07,2.84,1,279,35,Str-453975
50677319,"Modern 2+ bed, Harvard, BC, BU, Boston Landing!",6933825,Estee,,Allston,42.35646,-71.13646,Entire home/apt,198,2,41,2022-11-27,2.3,1,65,25,STR-443517
50692420,Pvt. Bedroom & Bath | Co-Live by Thatch™ | 31 #1C,814298,Thatch,,Roxbury,42.32846,-71.09357,Private room,62,30,2,2021-12-17,0.14,70,269,0,
50696705,Pvt. Bedroom & Bath | Co-Live by Thatch™ | 31 #1E,814298,Thatch,,Roxbury,42.33026,-71.09193,Private room,61,60,1,2021-12-20,0.08,70,17,0,
50696753,Perfect One Bedroom Stay In Downtown Boston!,183914990,Edmund,,Downtown,42.35411,-71.06244,Entire home/apt,109,3,20,2022-07-22,1.12,13,100,6,STR-439290
50698843,Pvt. Floor w/ Bath | Co-Live by Thatch™ | 31 #1G,814298,Thatch,,Roxbury,42.32999,-71.09202,Private room,68,60,1,2022-03-15,0.11,70,269,1,
50721021,La Casa Boheme bedroom 3,59978794,Gianni,,Roxbury,42.3174,-71.08783,Private room,65,29,3,2022-10-03,0.52,2,179,3,
50730611,Airy 1BR Walkable to Everywhere in Boston | W+D,275849638,Steven,,Bay Village,42.34971,-71.06718,Entire home/apt,138,1,99,2022-11-29,5.61,40,347,70,STR-451333
50731729,ENTIRE 2BR APARTMENT IN A NICE QUIET NEIGHBORHOOD!,293553762,Rogger,,Mattapan,42.27182,-71.08388,Entire home/apt,120,3,78,2022-11-14,4.37,1,80,49,STR-455733
50744430,Warm & Private Stay in Brighton/Bos w/FREE Parking,22103867,John,,Brighton,42.35673,-71.16808,Private room,47,2,32,2022-12-02,1.88,1,60,30,STR-447921
50770780,"Fort Hill Inn, *Designed*  City Loft Studio Apt",28662210,Terry,,Roxbury,42.32845,-71.09435,Entire home/apt,169,3,25,2022-11-04,1.52,5,1,18,str-446656
50772498,Boston style bedroom in a quiet Boston area,357698265,Natalie,,Brighton,42.34518,-71.15655,Private room,95,3,15,2022-11-20,0.85,8,78,12,STR-413441
50870667,Fenway Park Vintage Brownstone B&B (3A),411294872,Lihua,,Fenway,42.34914,-71.09555,Private room,168,1,157,2022-12-17,9.04,7,237,112,STR-446547
50874201,Luxury Studio |Full Kitchen | Laundry | Gym/Pool,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,118,1,1,2021-11-27,0.08,38,364,0,Exempt: This listing is a hotel or motel
50879406,Simple Studio on Beacon Hill,407385860,Lee,,Downtown,42.35742,-71.06119,Entire home/apt,102,29,7,2022-12-19,0.45,1,295,6,
50898388,Fenway Park Vintage Brownstone B&B (3C),411294872,Lihua,,Fenway,42.34909,-71.0969,Private room,168,1,144,2022-12-17,8.26,7,266,101,STR-446547
50898544,Fenway Park Vintage Brownstone B&B (4A),411294872,Lihua,,Fenway,42.34873,-71.0958,Private room,168,1,157,2022-12-17,9.11,7,266,108,STR-446547
50898660,Fenway Park Brownstone B&B-3B (Single guest only),411294872,Lihua,,Fenway,42.34906,-71.09716,Private room,118,1,169,2022-12-13,9.81,7,275,118,STR-446547
50917545,Top 2 bed apt Boston Beacon Hill with a bestview,373675137,Liya,,Beacon Hill,42.361,-71.06488,Entire home/apt,60,29,4,2022-08-28,0.3,47,153,3,
